index_code,date,open,close,low,high,volume,money,change,MA_5,MA_20,MA_60,EMA_5,EMA_20,EMA_60
sh000001,2014-05-28,2034.56,2050.23,2029.34,2052.66,8133864200,68602224952.0,0.007698452,2036.4279999999999,2028.0975000000003,2047.4415000000001,2038.0792359379786,2035.4610850586746,2050.3630075407154
sh000001,2014-05-27,2039.79,2034.57,2032.84,2044.15,6757788900,55920518535.0,-0.003385296,2031.372,2025.7604999999999,2047.5426666666667,2032.003853906968,2033.9064624332718,2050.3675163367457
sh000001,2014-05-26,2042.03,2041.48,2035.09,2045.38,7028122000,59840433362.0,0.003394822,2026.0819999999999,2025.8579999999997,2047.7556666666667,2030.720780860452,2033.8366163736164,2050.903033449703
sh000001,2014-05-23,2020.12,2034.57,2017.74,2034.57,6348806500,51464939986.0,0.006572057,2018.8220000000001,2026.6355000000003,2047.7518333333333,2025.3411712906782,2033.0320496761024,2051.222463298242
sh000001,2014-05-22,2023.15,2021.29,2018.88,2041.96,7472847400,59501663401.0,-0.001810414,2017.208,2028.2760000000003,2047.7459999999999,2020.7267569360174,2032.8701601683235,2051.7869626892357
sh000001,2014-05-21,2001.31,2024.95,1991.06,2025.19,6181154700,48415094175.0,0.008381973,2017.9440000000002,2030.8530000000003,2048.6693333333333,2020.4451354040264,2034.089124396568,2052.820775283482
sh000001,2014-05-20,2011.85,2008.12,2002.76,2018.16,6134538200,49549015106.0,0.001464206,2022.536,2032.8969999999997,2050.1483333333335,2018.1927031060395,2035.0511374909436,2053.765563624852
sh000001,2014-05-19,2023.01,2005.18,1996.02,2023.27,6532943800,52975245931.0,-0.010521075,2031.0579999999998,2037.3785,2052.326,2023.2290546590593,2037.8859940689379,2055.312898463141
sh000001,2014-05-16,2023.6,2026.5,2012.69,2027.76,6635366000,51625885302.0,0.000755565,2040.596,2042.0639999999999,2054.6155000000003,2032.2535819885888,2041.3287302867209,2057.0123500872546
sh000001,2014-05-15,2044.38,2024.97,2022.86,2047.32,7584515400,59773445331.0,-0.011199711,2037.524,2045.9950000000001,2056.1583333333333,2035.130372982883,2042.8896492642705,2058.046686758665
sh000001,2014-05-14,2049.27,2047.91,2042.74,2056.57,7201112500,56455292293.0,-0.001374146,2035.584,2049.8265,2057.9991666666665,2040.2105594743243,2044.7759281341935,2059.167952478808
sh000001,2014-05-13,2055.08,2050.73,2043.55,2061.06,9722338800,73741718051.0,-0.001043904,2028.018,2054.008,2059.1315,2036.3608392114863,2044.4460258325298,2059.5495857639107
sh000001,2014-05-12,2022.93,2052.87,2016.64,2055.51,11574207700,88097002894.0,0.020752461,2023.48,2057.9985,2059.926,2029.1762588172296,2043.784554867533,2059.848561072245
sh000001,2014-05-09,2016.5,2011.14,2001.3,2020.45,7622424400,57505383717.0,-0.002053815,2018.3759999999997,2062.07,2060.8775,2017.3293882258442,2042.8281922220103,2060.0851276179287
sh000001,2014-05-08,2006.85,2015.27,2005.69,2036.94,7786539300,59529365546.0,0.00258248,2021.4199999999996,2066.775,2062.4196666666667,2020.4240823387663,2046.163791403275,2061.7443218557164
sh000001,2014-05-07,2023.15,2010.08,2008.45,2024.63,7436019200,57558051925.0,-0.008853384,2022.434,2070.9255000000003,2063.5996666666665,2023.0011235081492,2049.415769445725,2063.3197592823617
sh000001,2014-05-06,2024.26,2028.04,2021.49,2038.71,7460941100,57548110850.0,0.000337879,2021.116,2073.3630000000003,2064.173333333333,2029.4616852622237,2053.5563767558015,2065.1245403360626
sh000001,2014-05-05,2022.18,2027.35,2007.35,2028.96,7993339500,60093487736.0,0.000491029,2022.812,2074.1459999999997,2064.257333333333,2030.1725278933354,2056.242311151149,2066.381674690341
sh000001,2014-04-30,2020.44,2026.36,2016.58,2029.54,7452857800,57677357948.0,0.00297821,2028.748,2075.728,2064.633333333333,2031.583791840003,2059.2836070617964,2067.7048163584695
sh000001,2014-04-29,2001.9,2020.34,1997.64,2021.68,7622127500,56776480980.0,0.008412333,2036.952,2076.7830000000004,2064.835833333333,2034.1956877600044,2062.7492499104064,2069.1063728492977
sh000001,2014-04-28,2033.34,2003.49,2000.14,2035.99,8979526200,68541492566.0,-0.016219834,2047.45,2077.4314999999997,2065.0518333333334,2041.1235316400068,2067.2133814799226,2070.7595157114615
sh000001,2014-04-25,2060.54,2036.52,2035.57,2065.64,9304233300,74155877478.0,-0.009972616,2059.918,2079.3424999999997,2065.900166666667,2059.9402974600102,2073.92110584623,2073.0399031372285
sh000001,2014-04-24,2064.16,2057.03,2056.19,2075.76,7818595500,64407532370.0,-0.005005848,2072.1639999999998,2079.8460000000005,2065.9945,2071.650446190015,2077.8580643563596,2074.2779023604917
sh000001,2014-04-23,2068.08,2067.38,2059.11,2076.35,7853152100,66156169573.0,-0.002628772,2080.536,2080.178,2065.9065,2078.9606692850225,2080.050492183345,2074.862594793293
sh000001,2014-04-22,2062.79,2072.83,2047.33,2073.66,9871988200,82468105678.0,0.003390895,2088.084,2080.1745,2064.922,2084.751003927534,2081.384228202644,2075.116250047771
sh000001,2014-04-21,2085.98,2065.83,2065.23,2103.08,9637836900,81654552342.0,-0.015217271,2093.8379999999997,2079.8469999999998,2063.5623333333333,2090.711505891301,2082.284673276606,2075.193752568172
sh000001,2014-04-18,2091.48,2097.75,2081.19,2099.64,8815569500,72555982418.0,-0.000541716,2106.98,2078.9365000000003,2062.547666666667,2103.152258836951,2084.016744147828,2075.5111785753065
sh000001,2014-04-17,2108.95,2098.89,2095.71,2110.72,8989632500,74257033528.0,-0.002962774,2113.5379999999996,2073.723,2061.3134999999997,2105.853388255427,2082.571138268652,2074.7572940319424
sh000001,2014-04-16,2097.21,2105.12,2092.16,2112.05,8936165700,75099477740.0,0.001675389,2120.62,2069.8650000000002,2060.0545,2109.33508238314,2080.853363349562,2073.9392068187253
sh000001,2014-04-15,2125.9,2101.6,2098.15,2125.9,10753115100,91135360828.0,-0.014045251,2120.6440000000002,2065.8689999999997,2058.7498333333333,2111.44262357471,2078.2989805442526,2072.8821915261824
sh000001,2014-04-14,2127.41,2131.54,2116.61,2134.43,10207785300,86591714588.0,0.000467956,2119.9800000000005,2061.9725000000003,2057.215833333333,2116.3639353620647,2075.8462416541743,2071.908669115708
sh000001,2014-04-11,2130.37,2130.54,2120.18,2138.65,13176835900,112000000000.0,-0.001760765,2105.4379999999996,2055.6125,2055.2451666666666,2108.775903043097,2069.983740775666,2069.8871878249947
sh000001,2014-04-10,2105.88,2134.3,2098.08,2146.67,15678960900,130000000000.0,0.013805097,2088.07,2050.041,2053.529833333333,2097.8938545646456,2063.60939769942,2067.8310759084416
sh000001,2014-04-09,2100.65,2105.24,2095.64,2108.75,10534047100,87366776078.0,0.00331366,2073.008,2043.2105,2052.0305,2079.690781846968,2056.168281667779,2065.5777964289305
sh000001,2014-04-08,2054.53,2098.28,2052.9,2102.45,13337098300,108000000000.0,0.019162816,2061.452,2038.0065,2051.0651666666668,2066.9161727704522,2051.0028376328078,2064.233255965932
sh000001,2014-04-04,2037.55,2058.83,2035.22,2060.1,8318905600,66368648237.0,0.007402743,2048.458,2033.0459999999998,2050.189,2051.2342591556785,2046.0262942257345,2063.079076698369
sh000001,2014-04-03,2063.5,2043.7,2037.45,2066.01,10861842100,79480900734.0,-0.007424035,2045.034,2033.0,2050.5941666666668,2047.4363887335176,2044.6785357231804,2063.2231199515936
sh000001,2014-04-02,2049.42,2058.99,2046.74,2060.78,10265852500,77940636053.0,0.005630391,2045.6119999999999,2033.7940000000003,2051.689,2049.3045831002764,2044.7815394835152,2063.884952716972
sh000001,2014-04-01,2031.01,2047.46,2028.1,2050.68,8328657600,64512636953.0,0.006961077,2046.548,2033.4984999999997,2052.6388333333334,2044.4618746504145,2043.2859120607275,2064.05089163585
sh000001,2014-03-31,2043.05,2033.31,2024.19,2048.13,9435653600,71573688750.0,-0.004117133,2050.5179999999996,2034.6989999999998,2053.4733333333334,2042.9628119756217,2042.846534382909,2064.613323891878
sh000001,2014-03-28,2046.85,2041.71,2035.24,2060.13,12168196500,94221958284.0,-0.002382502,2057.112,2036.7954999999997,2054.605666666667,2047.7892179634327,2043.8503801074257,2065.6745103788617
sh000001,2014-03-27,2060.81,2046.59,2042.71,2073.98,11914937400,94996460806.0,-0.008277486,2058.2940000000003,2037.525,2055.128833333333,2050.828826945149,2044.0756832766288,2066.486911670976
sh000001,2014-03-26,2070.57,2063.67,2057.65,2074.57,10261111600,80463446277.0,-0.001761225,2047.672,2037.5629999999996,2056.1248333333333,2052.948240417724,2043.8110183583792,2067.1614218885206
sh000001,2014-03-25,2063.32,2067.31,2057.49,2079.55,13182223200,100000000000.0,0.000499449,2039.284,2036.4419999999998,2056.612166666667,2047.5873606265861,2041.7205992382083,2067.2797821822896
sh000001,2014-03-24,2050.83,2066.28,2043.33,2074.06,14770008500,110000000000.0,0.009113023,2030.8619999999999,2034.7875,2056.9855000000002,2037.7260409398793,2039.0269781053873,2067.278757786764
sh000001,2014-03-21,1987.68,2047.62,1986.07,2052.47,14447765600,109000000000.0,0.02715855,2022.3399999999997,2035.3080000000002,2057.294,2023.4490614098188,2036.1582389585856,2067.312616126294
sh000001,2014-03-20,2017.22,1993.48,1993.0,2030.85,11033304800,88630977588.0,-0.013975627,2013.684,2038.6114999999998,2058.630166666667,2011.3635921147286,2034.9517377963311,2067.9802061293644
sh000001,2014-03-19,2019.98,2021.73,2002.44,2022.18,9518079700,79473241174.0,-0.001709464,2018.81,2045.8765000000003,2061.2103333333334,2020.3053881720928,2039.3171838801568,2070.505807749413
sh000001,2014-03-18,2026.22,2025.2,2020.41,2034.92,9677719300,83580456683.0,0.000752592,2014.002,2051.9175,2063.3661666666667,2019.5930822581392,2041.1684663938581,2072.1593406463858
sh000001,2014-03-17,2009.88,2023.67,1999.25,2024.37,8625037400,72017781997.0,0.009646073,2009.194,2056.611,2065.6271666666667,2016.7896233872088,2042.8493575932123,2073.7512978548375
sh000001,2014-03-14,2008.83,2004.34,1990.98,2017.91,8777511100,69925888157.0,-0.007316091,2004.274,2062.1985,2068.500666666667,2013.3494350808135,2044.8682373398674,2075.4490959400987
sh000001,2014-03-13,2000.7,2019.11,1996.53,2029.12,10097811600,77979057254.0,0.010721873,2014.9879999999998,2067.7740000000003,2071.8083333333334,2017.8541526212202,2049.1343675861713,2077.859760163846
sh000001,2014-03-12,1996.24,1997.69,1974.38,2011.06,10136171900,79293072715.0,-0.001731498,2023.0819999999999,2071.7385000000004,2074.8926666666666,2017.2262289318305,2052.2948273320853,2079.851436676498
sh000001,2014-03-11,1994.42,2001.16,1985.6,2008.07,9270526500,76870326506.0,0.001046489,2034.1599999999999,2077.352,2078.8893333333335,2026.9943433977458,2058.042703893361,2082.6368003392713
sh000001,2014-03-10,2042.35,1999.07,1995.55,2042.63,11569666600,95032992605.0,-0.028593601,2048.222,2082.4775,2082.8399999999997,2039.9115150966184,2064.030356934771,2085.3989618118326
sh000001,2014-03-07,2058.38,2057.91,2050.47,2079.49,10370954000,89332133920.0,-0.000810846,2063.4559999999997,2086.8275000000003,2086.807333333333,2060.332272644928,2070.868289243699,2088.3256258694773
sh000001,2014-03-06,2050.03,2059.58,2030.95,2065.79,10929013300,92561446561.0,0.003163046,2063.134,2086.157,2089.9598333333333,2061.5434089673918,2072.2323196904053,2089.3567582238716
sh000001,2014-03-05,2073.3,2053.08,2050.18,2074.82,10773308200,91623332621.0,-0.008877258,2060.688,2084.832,2093.1628333333333,2062.5251134510877,2073.5641428157123,2090.3662351955873
sh000001,2014-03-04,2068.11,2071.47,2050.13,2074.03,11592579200,101000000000.0,-0.001812807,2058.322,2084.6735,2095.9893333333334,2067.247670176632,2075.720368375263,2091.630298799186
sh000001,2014-03-03,2052.08,2075.24,2047.07,2078.33,12746089100,105000000000.0,0.009207305,2050.8720000000003,2083.0255,2098.2543333333333,2065.136505264948,2076.1677755726596,2092.313767756964
sh000001,2014-02-28,2040.62,2056.3,2020.94,2058.49,11163790700,95684072094.0,0.004370519,2051.162,2080.9285000000004,2100.675333333333,2060.084757897422,2076.265436159255,2092.892599961237
sh000001,2014-02-27,2045.1,2047.35,2036.39,2068.31,13216385200,113000000000.0,0.002988359,2062.6400000000003,2080.833,2103.3931666666667,2061.977136846133,2078.3670610181266,2094.133160952036
sh000001,2014-02-26,2026.61,2041.25,2014.38,2041.63,11011268700,96117707808.0,0.00345833,2080.9260000000004,2080.5745,2105.9551666666666,2069.2907052691994,2081.632014809513,2095.7192077728264
sh000001,2014-02-25,2077.29,2034.22,2026.54,2087.62,14013297800,128000000000.0,-0.020449408,2101.186,2081.0995000000003,2108.3188333333333,2083.311057903799,2085.8827532105206,2097.565834611125
sh000001,2014-02-24,2099.72,2076.69,2058.79,2099.72,12355530800,107000000000.0,-0.017508219,2118.156,2079.804,2110.8505,2107.8565868556984,2091.320937759005,2099.7134071670066
sh000001,2014-02-21,2131.59,2113.69,2098.33,2132.7,11766265100,99514289373.0,-0.011730508,2129.902,2075.532,2112.845333333333,2123.4398802835476,2092.8610364704823,2100.493957894603
sh000001,2014-02-20,2152.89,2138.78,2136.48,2177.98,15705227600,131000000000.0,-0.001760516,2130.334,2070.0950000000003,2114.3799999999997,2128.3148204253216,2090.6685139936862,2100.046577398257
sh000001,2014-02-19,2116.92,2142.55,2111.17,2152.96,15126124600,128000000000.0,0.011084129,2122.2580000000003,2064.341,2115.5105,2123.082230637983,2085.604147045642,2098.7334069349295
sh000001,2014-02-18,2134.14,2119.07,2113.13,2134.14,14286930800,130000000000.0,-0.007656123,2115.7400000000002,2058.3810000000003,2116.3534999999997,2113.3483459569743,2079.6098467346424,2097.247896255151
sh000001,2014-02-17,2124.88,2135.42,2117.69,2136.45,14024444300,126000000000.0,0.009247829,2112.66,2053.7695,2117.656,2110.487518935461,2075.4561463909095,2096.5080596847265
sh000001,2014-02-14,2097.32,2115.85,2095.09,2116.19,11151795000,97399672623.0,0.008314426,2102.79,2047.4765,2117.6628333333333,2098.0212784031914,2069.14416180046,2095.188818683684
sh000001,2014-02-13,2106.93,2098.4,2096.97,2122.83,14653263400,124000000000.0,-0.005475946,2088.52,2042.3489999999997,2117.4071666666664,2089.106917604787,2064.2277577794393,2094.488334155838
sh000001,2014-02-12,2103.83,2109.96,2096.51,2110.9,12633318600,111000000000.0,0.002987159,2075.4559999999997,2038.81,2117.2328333333335,2084.4603764071803,2060.6306796509457,2094.355714662723
sh000001,2014-02-11,2086.18,2103.67,2082.52,2111.06,14221132400,125000000000.0,0.008438847,2063.446,2035.5289999999998,2117.513,2071.7105646107702,2055.4381196141817,2093.8266706647064
sh000001,2014-02-10,2049.98,2086.07,2049.98,2087.98,12433183300,113000000000.0,0.020332629,2050.4139999999998,2032.7115,2117.6096666666667,2055.7308469161553,2050.3610795735462,2093.4929429343183
sh000001,2014-02-07,2022.32,2044.5,2014.7,2044.73,7359875500,67829921866.0,0.005614134,2039.86,2030.6934999999999,2117.944,2040.561270374233,2046.6022458444272,2093.7446114291897
sh000001,2014-01-30,2045.93,2033.08,2031.47,2045.93,6261518400,58264498308.0,-0.008210588,2041.8380000000002,2032.6255,2119.359,2038.5919055613492,2046.8235348806838,2095.414217360464
sh000001,2014-01-29,2042.18,2049.91,2039.77,2051.58,7386546200,67694123639.0,0.005592802,2043.6580000000001,2036.441,2121.1345,2041.3478583420238,2048.2702227628697,2097.527630459603
sh000001,2014-01-28,2036.4,2038.51,2026.99,2047.13,7252904300,65751604445.0,0.002563813,2044.0260000000003,2039.7445,2122.923333333333,2037.0667875130357,2048.0976146326443,2099.1420944875326
sh000001,2014-01-27,2044.27,2033.3,2029.63,2044.85,8881542600,81914219452.0,-0.010266785,2037.986,2042.6954999999998,2124.7753333333335,2036.3451812695537,2049.106837225562,2101.1978239680247
sh000001,2014-01-24,2037.67,2054.39,2034.45,2060.99,9294792100,82346176543.0,0.005979884,2029.5760000000002,2046.093,2126.713,2037.8677719043305,2050.7707148282666,2103.4999131532486
sh000001,2014-01-23,2048.33,2042.18,2039.05,2052.53,8421058500,76083326567.0,-0.004663826,2019.688,2047.0285,2128.1666666666665,2029.606657856496,2050.389737441765,2105.1650059746366
sh000001,2014-01-22,2009.97,2051.75,2008.93,2052.34,9889285600,84126659381.0,0.021628103,2015.9919999999997,2050.237,2130.138,2023.319986784744,2051.2539203303804,2107.3005550321964
sh000001,2014-01-21,1992.02,2008.31,1992.02,2014.15,5984491100,52017917403.0,0.00856747,2010.312,2052.2949999999996,2131.4231666666665,2009.1049801771157,2051.201701417788,2109.1840479009625
sh000001,2014-01-20,2001.89,1991.25,1984.82,2005.94,5627124700,48298781024.0,-0.006831096,2014.018,2056.365,2133.5158333333334,2009.5024702656738,2055.716617356558,2112.6043017081315
sh000001,2014-01-17,2017.52,2004.95,2001.33,2017.87,6730572000,57039564098.0,-0.009266191,2017.6799999999998,2061.042,2135.8776666666668,2018.6287053985109,2062.502577078393,2116.7189951344985
sh000001,2014-01-16,2022.54,2023.7,2014.41,2034.71,7275571900,62829760799.0,0.000174463,2019.35,2067.184,2138.5338333333334,2025.4680580977663,2068.5607430867362,2120.5087157162775
sh000001,2014-01-15,2024.23,2023.35,2010.2,2027.41,6743622200,57740358255.0,-0.001723864,2020.134,2073.4134999999997,2141.190666666667,2026.3520871466492,2073.2829265696287,2123.7912098561983
sh000001,2014-01-14,2007.16,2026.84,2001.14,2027.43,7036661400,56687625248.0,0.008597885,2024.3319999999999,2079.8,2144.3123333333333,2027.853130719974,2078.5390241033706,2127.196900660989
sh000001,2014-01-13,2014.98,2009.56,2000.4,2027.18,6654477600,55616750648.0,-0.001854668,2028.4279999999999,2086.501,2147.6856666666667,2028.3596960799612,2083.9810266406776,2130.599763395894
sh000001,2014-01-10,2023.54,2013.3,2008.01,2029.3,7561612100,61044553200.0,-0.007064433,2035.658,2095.8269999999998,2150.756,2037.7595441199417,2091.814818918819,2134.7039707847603
sh000001,2014-01-09,2041.77,2027.62,2026.45,2057.2,7594188300,67605664108.0,-0.0081777,2049.626,2105.302,2153.6766666666667,2049.9893161799123,2100.0795366999528,2138.820567298041
sh000001,2014-01-08,2047.26,2044.34,2037.11,2062.95,7164736400,62941429756.0,-0.001454098,2065.98,2114.1295,2156.434166666667,2061.1739742698687,2107.7068563527882,2142.591221736878
sh000001,2014-01-07,2034.22,2047.32,2029.25,2052.28,6340293800,54638641623.0,0.000786036,2080.308,2123.7870000000003,2159.5853333333334,2069.590961404803,2114.377051758547,2145.922816391953
sh000001,2014-01-06,2078.68,2045.71,2034.01,2078.68,8958760800,72895394974.0,-0.017966662,2090.35,2133.331,2162.7595,2080.7264421072045,2121.435688785999,2149.2663688026832
sh000001,2014-01-03,2101.54,2083.14,2075.9,2102.17,8449724100,72372229162.0,-0.012444848,2101.458,2142.9010000000003,2165.8001666666664,2098.234663160807,2129.4068139216624,2152.777931311399
sh000001,2014-01-02,2112.13,2109.39,2101.02,2113.11,6848548600,61921354651.0,-0.003114872,2099.45,2151.0969999999998,2167.596666666667,2105.7819947412104,2134.2770048609837,2155.1393575693896
sh000001,2013-12-31,2090.68,2115.98,2087.42,2120.27,8047437500,71456281495.0,0.008795588,2098.8419999999996,2158.2155,2169.303,2103.9779921118156,2136.896689583311,2156.6907391497016
sh000001,2013-12-30,2108.88,2097.53,2095.06,2112.01,7408505600,63038943336.0,-0.001771326,2094.228,2163.55,2170.6733333333336,2097.976988167724,2139.0984463816644,2158.0712756563
sh000001,2013-12-27,2074.59,2101.25,2069.59,2110.36,7675682700,66394444690.0,0.01357967,2092.6639999999998,2169.0420000000004,2171.9590000000003,2098.200482251586,2143.4740723168184,2160.1243086635695
sh000001,2013-12-26,2102.66,2073.1,2070.55,2102.66,7854140800,66767122191.0,-0.015787944,2089.372,2175.0045,2172.938666666667,2096.6757233773787,2147.9187115083337,2162.120838595869
sh000001,2013-12-25,2095.02,2106.35,2088.3,2107.23,6513909600,58136846617.0,0.006425996,2100.31,2182.3179999999998,2174.3171666666667,2108.4635850660684,2155.7943653518473,2165.1397301938014
sh000001,2013-12-24,2094.07,2092.91,2079.81,2111.81,7025146700,61697067271.0,0.001530358,2108.6979999999994,2187.0539999999996,2175.8533333333335,2109.520377599102,2160.999035389272,2167.1334463805247
sh000001,2013-12-23,2089.54,2089.71,2068.54,2099.52,6814663600,58435623902.0,0.002356588,2120.332,2191.5620000000004,2177.7636666666667,2117.8255663986533,2168.166302272944,2169.6505970871553
sh000001,2013-12-20,2128.37,2084.79,2082.86,2131.74,8677521200,72198200223.0,-0.020207802,2134.562,2196.3825,2179.9525,2131.88334959798,2176.4248604076906,2172.3616746103676
sh000001,2013-12-19,2153.67,2127.79,2126.25,2159.14,7312347900,61496944001.0,-0.009539237,2156.8199999999997,2201.9620000000004,2181.7368333333334,2155.4300243969706,2186.0706351884182,2175.331595411315
sh000001,2013-12-18,2150.41,2148.29,2142.62,2156.59,6417358400,55420595199.0,-0.001298883,2171.822,2205.861,2182.6996666666664,2169.250036595456,2192.2054388931447,2176.943954819269
sh000001,2013-12-17,2161.54,2151.08,2146.31,2165.54,7857893600,66921600555.0,-0.004526899,2182.9980000000005,2208.777,2184.0848333333333,2179.730054893184,2196.828116671939,2177.915761321397
sh000001,2013-12-16,2197.23,2160.86,2159.99,2201.7,10138759400,86422957339.0,-0.016034971,2200.28,2210.8795,2185.5038333333337,2194.0550823397757,2201.6437079012185,2178.825918744429
sh000001,2013-12-13,2188.26,2196.08,2183.84,2204.64,8510101200,72637502087.0,-0.003051122,2215.748,2212.6974999999998,2187.083,2210.652623509664,2205.9367297862022,2179.435258679507
sh000001,2013-12-12,2199.32,2202.8,2194.9,2214.55,8610867100,76003328922.0,-0.00062155,2223.954,2209.6850000000004,2187.836166666667,2217.938935264496,2206.974280290185,2178.870718138412
sh000001,2013-12-11,2228.63,2204.17,2193.16,2228.63,10947315000,94389298201.0,-0.014894355,2232.8059999999996,2204.5705000000003,2188.4225,2225.5084028967444,2207.4136782155488,2178.059092249191
sh000001,2013-12-10,2239.86,2237.49,2231.68,2250.5,10904313300,95556296184.0,-0.000316326,2242.3239999999996,2198.759,2188.561666666667,2236.177604345117,2207.755118027781,2177.1734534909297
sh000001,2013-12-09,2241.79,2238.2,2231.73,2249.17,9327363900,84432480333.0,0.00048813,2239.3599999999997,2193.223,2186.936666666667,2235.5214065176756,2204.625130451056,2175.1275751036005
sh000001,2013-12-06,2242.56,2237.11,2228.63,2248.15,10370092900,92254759114.0,-0.004430227,2233.1940000000004,2186.7865,2185.0071666666668,2234.1821097765137,2201.0909336555546,2172.9881756851814
sh000001,2013-12-05,2252.72,2247.06,2239.14,2255.26,12204841400,106000000000.0,-0.00208681,2229.8720000000003,2180.2375,2183.182333333333,2232.718164664771,2197.29945298668,2170.813134332206
sh000001,2013-12-04,2219.97,2251.76,2215.92,2260.87,15729294300,135000000000.0,0.013088763,2224.334,2174.3545000000004,2181.1164999999996,2225.547246997156,2192.061500667903,2168.2267487951035
sh000001,2013-12-03,2196.82,2222.67,2193.25,2227.93,11350641000,101000000000.0,0.006930869,2214.1960000000004,2168.7470000000003,2178.561333333333,2212.440870495734,2185.777448104527,2165.393135394143
sh000001,2013-12-02,2203.12,2207.37,2172.63,2231.92,17428199000,152000000000.0,-0.005914423,2206.2760000000003,2165.4755,2176.4898333333335,2207.326305743601,2181.894021587778,2163.450144650292
sh000001,2013-11-29,2221.62,2220.5,2212.26,2224.94,10695905300,97834025505.0,0.000510054,2202.026,2162.5885,2174.6541666666667,2207.304458615402,2179.212339648553,2161.960224382487
sh000001,2013-11-28,2204.38,2219.37,2202.62,2234.39,13445677700,120000000000.0,0.008315047,2197.202,2159.0415000000003,2172.6675,2200.706687923103,2174.8662701359112,2159.974293302902
sh000001,2013-11-27,2181.73,2201.07,2176.85,2207.62,11538441100,102000000000.0,0.008243884,2194.482,2155.1535000000003,2170.7375,2191.375031884654,2170.181666989984,2157.9592724815534
sh000001,2013-11-26,2184.33,2183.07,2176.18,2192.58,10046083000,84536640855.0,-0.00139151,2195.59,2153.1230000000005,2168.994166666667,2186.527547826981,2166.9302635134513,2156.4966858935354
sh000001,2013-11-25,2186.06,2186.12,2181.42,2209.15,10828265500,96747311934.0,-0.004672693,2197.602,2150.4125,2166.9006666666664,2188.2563217404713,2165.231343882252,2155.595126993388
sh000001,2013-11-22,2206.47,2196.38,2188.77,2211.07,11386645700,102000000000.0,-0.004256118,2199.822,2147.8,2164.9173333333333,2189.324482610707,2163.0325379736387,2154.5594726967593
sh000001,2013-11-21,2197.01,2205.77,2177.74,2206.53,13724551600,120000000000.0,-0.000383846,2187.712,2144.629,2162.860333333333,2185.7967239160607,2159.5222788103533,2153.1405346379124
sh000001,2013-11-20,2201.47,2206.61,2186.64,2207.11,11896186100,105000000000.0,0.006150128,2166.66,2142.5564999999997,2160.6408333333334,2175.810085874091,2154.654097628487,2151.354802479487
sh000001,2013-11-19,2198.32,2193.13,2186.11,2203.3,12508230700,116000000000.0,-0.001863264,2142.9260000000004,2141.3815,2158.6240000000003,2160.410128811136,2149.185055268613,2149.4799185733336
sh000001,2013-11-18,2147.37,2197.22,2143.77,2198.32,15750271400,143000000000.0,0.028743901,2129.6539999999995,2142.2575,2156.5460000000003,2144.050193216704,2144.5592716080237,2147.998763062732
sh000001,2013-11-15,2100.9,2135.83,2100.79,2153.21,12589452000,113000000000.0,0.016815472,2112.1040000000003,2143.8585,2154.623666666667,2117.4652898250556,2139.0160370342837,2146.328507349074
sh000001,2013-11-14,2087.12,2100.51,2078.99,2102.38,8379937300,72089883154.0,0.00601789,2106.1639999999998,2146.7560000000003,2154.0288333333333,2108.282934737583,2139.351409354094,2146.684772501979
sh000001,2013-11-13,2117.89,2087.94,2086.01,2117.91,8825709400,73376066494.0,-0.018258187,2111.942,2151.1575000000003,2154.123,2112.1694021063745,2143.4399787653415,2148.2517632040563
sh000001,2013-11-12,2110.72,2126.77,2108.4,2127.94,7944673100,67951266386.0,0.008201582,2122.276,2156.414,2154.345333333333,2124.284103159562,2149.282081802043,2150.2985852470165
sh000001,2013-11-11,2103.3,2109.47,2093.63,2117.28,6967829900,59934058729.0,0.001587749,2128.37,2161.746,2153.1031666666668,2123.0411547393433,2151.651774627243,2151.0971145105527
sh000001,2013-11-08,2120.92,2106.13,2103.51,2128.58,8309685900,70325214666.0,-0.01092937,2136.402,2168.1609999999996,2152.027,2129.826732109015,2156.0919614382537,2152.509941124415
sh000001,2013-11-07,2136.63,2129.4,2119.19,2141.6,8184261000,70177472947.0,-0.004770502,2145.088,2174.2619999999997,2151.0378333333333,2141.6750981635228,2161.35111528452,2154.0841446666195
sh000001,2013-11-06,2149.39,2139.61,2138.78,2166.17,10048734400,86547130819.0,-0.00817387,2147.53,2177.3385,2149.8894999999998,2147.812647245284,2164.714390585162,2154.921997077232
sh000001,2013-11-05,2139.84,2157.24,2124.85,2158.15,9190003100,77963321579.0,0.003538277,2151.7,2180.9465,2148.404,2151.913970867926,2167.3569580217227,2155.4417544549037
sh000001,2013-11-04,2156.09,2149.63,2143.21,2160.58,7614794100,66305997105.0,3.35e-05,2146.0240000000003,2182.9945,2146.273666666667,2149.250956301889,2168.4219009742924,2155.380711174972
sh000001,2013-11-01,2139.88,2149.56,2132.63,2157.31,8911847700,76271865039.0,0.00371122,2142.872,2184.2465,2144.2643333333335,2149.061434452833,2170.399995819675,2155.5759342488755
sh000001,2013-10-31,2155.51,2141.61,2137.47,2155.51,10806302000,88638835793.0,-0.008724519,2139.552,2184.7699999999995,2141.6683333333335,2148.8121516792494,2172.5936795975013,2155.7801710963163
sh000001,2013-10-30,2126.69,2160.46,2121.84,2161.94,11964336200,95233751781.0,0.014843128,2144.094,2185.48,2139.1425,2152.413227518874,2175.8551195671853,2156.2612632404157
